symbol,direction,entry_date,entry_price,sl,target,exit_price,outcome,hit_t1,hold_bars,pnl_pct,R,or_range_pct,vol_mult,body_ratio
AXISBANK,short,2026-04-02 11:55:00,1153.72,1175.7,1118.4,1176.29,SL,False,18,-2.06,-1.08,1.64,2.55,0.91
AXISBANK,long,2026-04-06 11:15:00,1215.31,1196.4,1246.2,1245.58,T2,True,44,2.39,1.54,1.38,1.6,0.77
AXISBANK,long,2026-04-07 10:40:00,1237.62,1221.0,1260.6,1250.27,EOD,True,54,0.92,0.69,1.08,1.62,0.63
AXISBANK,short,2026-04-16 09:50:00,1351.32,1364.4,1327.5,1352.28,EOD,False,64,-0.17,-0.18,0.91,1.54,0.73
AXISBANK,short,2026-04-28 10:25:00,1305.45,1321.4,1288.1,1288.74,T2,True,50,1.18,0.97,0.84,1.6,0.98
AXISBANK,short,2026-04-30 10:20:00,1259.97,1288.0,1216.9,1267.53,EOD,False,58,-0.7,-0.31,1.86,1.56,0.83
AXISBANK,long,2026-05-11 10:50:00,1269.93,1251.9,1282.5,1281.86,T2,True,35,0.84,0.59,0.81,2.08,0.9
AXISBANK,long,2026-05-13 11:55:00,1272.94,1247.7,1302.3,1256.27,EOD,False,39,-1.41,-0.71,1.46,1.92,0.88
AXISBANK,long,2026-05-18 11:30:00,1238.42,1231.0,1249.6,1230.38,SL,False,4,-0.75,-1.25,0.5,4.82,0.83
AXISBANK,long,2026-05-20 11:05:00,1245.22,1227.1,1258.3,1249.47,EOD,True,49,0.24,0.17,0.84,1.88,0.68
AXISBANK,long,2026-05-22 10:10:00,1276.54,1254.9,1292.7,1284.46,EOD,True,60,0.52,0.31,0.99,1.96,0.95
AXISBANK,long,2026-05-25 10:30:00,1306.15,1295.9,1317.8,1310.74,EOD,True,56,0.25,0.32,0.56,2.34,0.92
AXISBANK,short,2026-05-26 11:05:00,1303.85,1316.8,1284.1,1299.55,EOD,True,49,0.23,0.23,0.83,2.28,0.81
AXISBANK,long,2026-05-27 10:20:00,1310.65,1293.2,1337.3,1302.95,EOD,False,58,-0.69,-0.52,1.13,2.07,0.64
MARUTI,short,2026-03-04 11:35:00,13873.06,14100.0,13524.0,14107.05,SL,False,32,-1.79,-1.09,1.36,1.94,0.88
MARUTI,long,2026-03-06 10:50:00,14331.16,14192.0,14576.0,14184.9,SL,True,47,-1.12,-1.15,0.89,1.51,0.59
MARUTI,short,2026-03-11 10:05:00,13718.14,13890.0,13587.0,13593.79,T2,True,29,0.81,0.64,0.73,1.51,0.87
MARUTI,short,2026-03-16 09:55:00,12433.78,12650.0,12122.0,12656.32,SL,False,19,-1.89,-1.09,1.39,3.01,0.97
MARUTI,short,2026-03-24 10:00:00,12422.79,12608.0,12185.0,12614.3,SL,False,32,-1.64,-1.1,1.13,1.81,0.86
MARUTI,short,2026-03-27 09:45:00,12477.76,12632.0,12257.0,12367.18,EOD,True,65,0.79,0.64,1.0,3.07,0.88
MARUTI,long,2026-03-30 10:00:00,12416.2,12201.0,12819.0,12315.84,EOD,False,62,-0.91,-0.52,1.67,1.53,0.72
MARUTI,long,2026-04-07 11:55:00,12690.34,12500.0,12914.0,12772.61,EOD,True,39,0.55,0.37,1.1,1.52,0.83
MARUTI,short,2026-04-09 09:50:00,13386.3,13591.0,13033.0,13597.8,SL,False,22,-1.68,-1.1,1.38,2.04,0.8
MARUTI,short,2026-04-13 10:05:00,13169.41,13400.0,12842.0,13074.53,EOD,True,61,0.62,0.35,1.4,2.78,0.58
MARUTI,short,2026-04-16 09:55:00,13241.38,13433.0,13046.0,13336.66,EOD,False,63,-0.82,-0.57,0.97,1.51,0.79
MARUTI,short,2026-04-28 11:55:00,13138.43,13301.0,12899.0,12905.45,T2,True,34,1.67,1.35,1.01,1.52,0.95
MARUTI,short,2026-04-30 11:50:00,12978.51,13138.0,12700.0,13144.57,SL,False,18,-1.38,-1.12,1.12,2.01,0.56
MARUTI,long,2026-05-15 09:50:00,13280.64,13126.0,13453.0,13119.44,SL,False,50,-1.31,-1.13,0.82,3.33,0.92
MARUTI,long,2026-05-20 09:50:00,12962.48,12755.0,13202.0,12994.5,EOD,True,64,0.15,0.09,1.15,2.37,0.96
MARUTI,short,2026-05-22 10:15:00,13010.49,13144.0,12778.0,12989.49,EOD,False,59,0.06,0.06,0.93,1.58,0.72
ASIANPAINT,long,2026-03-09 11:25:00,2204.9,2167.1,2251.7,2222.79,EOD,True,45,0.71,0.41,1.3,2.03,0.93
ASIANPAINT,short,2026-03-10 09:55:00,2255.27,2304.8,2170.4,2280.04,EOD,False,63,-1.2,-0.55,1.97,1.75,0.94
ASIANPAINT,short,2026-03-11 10:55:00,2270.36,2298.9,2251.2,2252.33,T2,True,26,0.69,0.55,0.69,3.26,0.93
ASIANPAINT,long,2026-03-17 10:10:00,2254.73,2217.2,2309.6,2236.48,EOD,False,60,-0.91,-0.55,1.38,1.61,0.93
ASIANPAINT,long,2026-03-20 10:50:00,2221.11,2207.8,2241.4,2206.7,SL,False,17,-0.75,-1.25,0.51,2.11,0.85
ASIANPAINT,long,2026-03-25 10:10:00,2250.12,2222.8,2283.1,2281.96,T2,True,17,1.31,1.08,0.9,4.38,0.73
ASIANPAINT,long,2026-04-17 09:45:00,2454.63,2417.9,2504.9,2463.97,EOD,True,65,0.28,0.19,1.19,1.76,0.96
ASIANPAINT,long,2026-04-21 10:00:00,2575.29,2513.8,2633.8,2541.93,EOD,False,62,-1.4,-0.58,1.57,2.35,0.99
ASIANPAINT,long,2026-04-22 09:50:00,2545.87,2517.8,2590.4,2560.72,EOD,True,64,0.48,0.44,0.95,1.93,0.92
ASIANPAINT,long,2026-04-23 09:50:00,2532.27,2515.4,2558.0,2514.14,SL,False,11,-0.82,-1.22,0.56,1.5,0.83
ASIANPAINT,long,2026-04-27 09:50:00,2519.26,2491.8,2561.4,2490.55,SL,False,16,-1.24,-1.14,0.93,1.85,0.87
ASIANPAINT,long,2026-04-30 10:35:00,2425.51,2409.0,2452.2,2407.8,SL,False,2,-0.83,-1.22,0.6,1.95,0.68
ASIANPAINT,long,2026-05-06 10:40:00,2482.54,2440.8,2514.0,2512.74,T2,True,44,1.12,0.66,1.0,2.71,0.92
ASIANPAINT,long,2026-05-08 10:30:00,2576.49,2520.0,2673.0,2598.7,EOD,False,56,0.76,0.35,2.0,1.61,0.67
ASIANPAINT,short,2026-05-21 10:10:00,2621.69,2648.2,2581.6,2599.1,EOD,True,60,0.76,0.75,0.84,1.75,0.94
ASIANPAINT,long,2026-05-22 09:50:00,2652.93,2600.5,2734.0,2640.48,EOD,False,64,-0.57,-0.29,1.68,1.7,0.55
ASIANPAINT,long,2026-05-27 10:55:00,2682.04,2651.1,2728.5,2670.26,EOD,False,51,-0.54,-0.47,0.97,1.91,0.94
WIPRO,long,2026-03-09 10:50:00,196.21,193.03,201.55,198.86,EOD,True,52,1.25,0.77,1.46,1.59,0.85
WIPRO,short,2026-03-16 10:20:00,195.11,198.19,192.55,195.3,EOD,True,58,-0.19,-0.12,0.95,1.52,0.93
WIPRO,long,2026-04-01 09:50:00,194.37,190.99,197.41,190.89,SL,False,57,-1.89,-1.09,1.11,2.54,0.89
WIPRO,long,2026-04-21 10:45:00,205.25,202.68,206.34,202.58,SL,True,16,-1.4,-1.12,0.6,3.0,0.98
WIPRO,short,2026-04-24 09:45:00,199.29,202.7,195.05,199.44,EOD,False,65,-0.17,-0.1,1.27,3.33,0.92
WIPRO,short,2026-05-04 10:20:00,200.69,203.37,197.28,200.94,EOD,False,58,-0.22,-0.17,1.01,2.41,0.85
WIPRO,short,2026-05-05 11:40:00,199.82,202.19,195.62,199.93,EOD,False,42,-0.15,-0.13,1.09,3.64,0.97
WIPRO,short,2026-05-07 11:40:00,197.84,200.28,194.34,197.51,EOD,False,42,0.07,0.06,1.0,3.44,0.83
WIPRO,long,2026-05-21 11:00:00,199.18,197.66,201.56,199.65,EOD,False,50,0.14,0.18,0.66,1.69,0.88
WIPRO,long,2026-05-25 11:00:00,208.41,204.13,212.68,206.85,EOD,False,50,-0.85,-0.41,1.39,2.29,0.89
HCLTECH,long,2026-03-13 10:25:00,1350.57,1339.5,1368.0,1338.83,SL,False,26,-0.97,-1.18,0.71,1.56,0.76
HCLTECH,long,2026-03-18 09:50:00,1361.48,1328.1,1402.5,1358.42,EOD,True,64,-0.32,-0.13,1.84,1.65,0.82
HCLTECH,long,2026-04-07 09:55:00,1425.91,1388.5,1471.3,1439.68,EOD,True,63,0.87,0.33,1.96,1.93,0.89
HCLTECH,short,2026-04-24 09:45:00,1224.19,1264.4,1161.8,1204.7,EOD,False,65,1.49,0.45,2.78,1.52,0.91
HCLTECH,short,2026-04-28 10:30:00,1214.19,1232.6,1189.4,1195.4,EOD,True,56,1.45,0.96,1.18,1.53,0.88
HCLTECH,long,2026-04-29 10:55:00,1207.1,1192.1,1227.5,1198.9,EOD,False,51,-0.78,-0.63,0.98,1.97,0.95
HCLTECH,long,2026-05-08 10:20:00,1197.1,1179.5,1221.5,1198.0,EOD,False,58,-0.02,-0.02,1.18,2.14,0.78
HCLTECH,short,2026-05-14 10:20:00,1117.24,1141.0,1082.8,1124.66,EOD,False,58,-0.76,-0.36,1.73,1.76,0.52
HCLTECH,long,2026-05-25 11:05:00,1177.59,1163.4,1195.2,1165.92,EOD,False,49,-1.09,-0.91,0.91,2.76,0.52
TECHM,long,2026-03-04 09:45:00,1356.28,1325.0,1407.5,1349.72,EOD,False,65,-0.58,-0.25,2.03,1.54,0.63
TECHM,long,2026-03-09 10:20:00,1326.86,1304.4,1363.8,1337.53,EOD,False,58,0.7,0.42,1.51,1.52,1.0
TECHM,long,2026-03-23 10:35:00,1396.4,1358.1,1455.9,1383.91,EOD,False,55,-0.99,-0.36,2.35,3.96,0.84
TECHM,long,2026-03-25 10:00:00,1420.61,1393.9,1456.9,1408.4,EOD,False,62,-0.96,-0.51,1.5,1.99,0.68
TECHM,long,2026-04-07 10:45:00,1469.43,1437.5,1526.9,1474.06,EOD,False,53,0.21,0.1,2.05,2.25,0.7
TECHM,long,2026-04-17 11:25:00,1513.16,1476.3,1571.4,1512.44,EOD,False,45,-0.15,-0.06,2.12,3.32,0.88
TECHM,short,2026-04-24 09:45:00,1387.31,1426.6,1324.6,1358.18,EOD,True,65,2.0,0.71,2.44,2.04,0.63
TECHM,short,2026-05-07 11:20:00,1446.88,1472.8,1419.4,1449.02,EOD,False,46,-0.25,-0.14,1.22,2.08,0.84
TECHM,short,2026-05-12 09:45:00,1411.29,1445.0,1349.9,1391.5,EOD,False,65,1.3,0.55,2.24,1.59,0.69
TECHM,short,2026-05-13 09:45:00,1380.91,1397.1,1352.7,1375.59,EOD,False,65,0.29,0.24,1.07,2.63,0.89
TECHM,short,2026-05-14 09:55:00,1343.53,1370.1,1298.1,1343.77,EOD,False,63,-0.12,-0.06,1.77,2.7,0.68
TECHM,long,2026-05-18 10:15:00,1386.19,1364.9,1419.2,1418.49,T2,True,24,2.23,1.45,1.32,4.38,0.98
TECHM,short,2026-05-21 10:30:00,1430.28,1448.1,1421.1,1421.81,T2,True,16,0.49,0.4,0.62,2.73,0.77
TECHM,long,2026-05-25 09:55:00,1436.92,1421.6,1459.1,1434.68,EOD,False,63,-0.26,-0.24,0.87,1.74,0.55
SUNPHARMA,short,2026-03-04 10:15:00,1731.53,1750.5,1696.8,1751.38,SL,False,51,-1.25,-1.14,1.03,2.2,0.76
SUNPHARMA,long,2026-03-06 11:40:00,1794.1,1771.9,1824.1,1801.1,EOD,False,42,0.29,0.23,0.98,1.7,0.58
SUNPHARMA,short,2026-03-19 11:15:00,1757.72,1780.2,1728.9,1740.57,EOD,True,47,0.88,0.68,0.97,3.88,0.56
SUNPHARMA,long,2026-03-20 11:35:00,1770.48,1754.7,1786.2,1776.21,EOD,True,43,0.22,0.25,0.6,1.82,1.0
SUNPHARMA,long,2026-03-25 09:50:00,1779.29,1757.9,1813.7,1793.1,EOD,True,64,0.68,0.56,1.05,1.5,0.81
SUNPHARMA,long,2026-03-27 10:00:00,1812.11,1787.0,1844.9,1788.61,EOD,False,62,-1.4,-1.01,1.07,1.84,0.64
SUNPHARMA,short,2026-04-01 11:00:00,1757.82,1788.0,1713.3,1714.16,T2,True,30,2.38,1.39,1.4,3.53,1.0
SUNPHARMA,long,2026-04-02 11:05:00,1681.84,1635.6,1735.5,1697.75,EOD,False,49,0.85,0.31,2.0,2.77,0.51
SUNPHARMA,long,2026-04-15 10:45:00,1676.64,1658.1,1692.3,1691.45,T2,True,49,0.78,0.71,0.68,3.42,0.77
SUNPHARMA,short,2026-04-16 11:15:00,1678.36,1708.3,1627.0,1691.95,EOD,False,47,-0.91,-0.51,1.61,4.56,0.6
SUNPHARMA,short,2026-04-17 11:05:00,1678.16,1696.6,1655.2,1676.54,EOD,False,49,-0.0,-0.0,0.82,1.57,0.85
SUNPHARMA,short,2026-04-24 10:15:00,1636.38,1666.4,1591.7,1620.31,EOD,True,59,0.88,0.48,1.51,1.58,0.71
SUNPHARMA,short,2026-05-05 09:45:00,1802.1,1827.9,1755.3,1828.81,SL,False,17,-1.58,-1.11,1.34,2.12,0.53
SUNPHARMA,long,2026-05-06 10:55:00,1845.22,1819.0,1864.0,1848.98,EOD,True,51,0.1,0.07,0.82,5.16,1.0
SUNPHARMA,long,2026-05-11 10:05:00,1865.23,1828.0,1901.2,1872.16,EOD,True,61,0.27,0.14,1.32,3.5,0.91
SUNPHARMA,long,2026-05-14 11:00:00,1852.93,1830.9,1889.1,1862.97,EOD,False,50,0.44,0.37,1.05,3.18,0.87
SUNPHARMA,short,2026-05-22 09:55:00,1877.66,1902.5,1854.8,1855.73,T2,True,57,1.07,0.81,0.84,2.02,0.78
SUNPHARMA,short,2026-05-26 10:25:00,1817.69,1840.3,1789.6,1841.22,SL,False,55,-1.39,-1.12,0.92,1.74,0.8
DRREDDY,long,2026-03-05 09:50:00,1315.56,1294.9,1336.0,1312.24,EOD,False,64,-0.35,-0.22,1.05,1.73,0.96
DRREDDY,short,2026-03-06 10:25:00,1294.45,1316.4,1281.9,1305.35,EOD,True,57,-0.94,-0.56,0.88,1.64,0.9
DRREDDY,long,2026-03-11 10:20:00,1332.37,1312.9,1354.0,1325.34,EOD,False,58,-0.63,-0.43,1.04,1.86,0.88
DRREDDY,short,2026-03-16 09:55:00,1281.76,1293.6,1270.8,1271.44,T2,True,10,0.71,0.76,0.59,1.82,0.94
DRREDDY,long,2026-03-17 10:15:00,1284.44,1275.9,1299.3,1275.26,SL,False,5,-0.81,-1.23,0.61,2.04,0.8
DRREDDY,short,2026-04-01 10:15:00,1256.87,1283.0,1223.0,1223.61,T2,True,38,2.55,1.22,1.56,2.34,0.83
DRREDDY,short,2026-04-06 10:00:00,1197.0,1219.6,1167.4,1220.21,SL,False,61,-2.04,-1.08,1.44,2.1,0.75
DRREDDY,short,2026-04-08 09:50:00,1199.1,1218.8,1168.4,1190.9,EOD,False,64,0.58,0.36,1.4,1.81,0.72
DRREDDY,long,2026-04-17 09:50:00,1222.71,1213.7,1235.9,1237.38,EOD,True,64,1.1,1.49,0.61,2.61,0.67
DRREDDY,short,2026-04-21 11:35:00,1218.59,1234.0,1201.6,1221.61,EOD,False,43,-0.35,-0.28,0.88,1.59,0.72
DRREDDY,long,2026-04-27 09:50:00,1336.07,1309.0,1366.3,1333.13,EOD,True,64,-0.32,-0.16,1.44,1.51,0.61
DRREDDY,short,2026-05-05 10:00:00,1279.46,1292.0,1262.0,1271.64,EOD,True,62,0.51,0.52,0.78,1.83,0.64
DRREDDY,long,2026-05-06 10:20:00,1286.54,1277.5,1299.7,1299.05,T2,True,16,0.87,1.24,0.58,1.54,0.67
DRREDDY,long,2026-05-12 11:05:00,1286.44,1267.5,1312.8,1268.47,EOD,False,49,-1.5,-1.02,1.18,7.28,0.54
DRREDDY,long,2026-05-15 10:30:00,1332.47,1306.3,1365.4,1336.23,EOD,False,56,0.18,0.09,1.5,2.13,0.7
DRREDDY,short,2026-05-19 09:45:00,1328.94,1344.7,1309.0,1334.67,EOD,True,65,-0.53,-0.45,0.89,1.62,0.73
DRREDDY,short,2026-05-22 09:45:00,1308.05,1319.9,1286.9,1320.56,SL,False,45,-1.06,-1.17,0.84,1.95,0.67
DRREDDY,short,2026-05-25 10:20:00,1307.85,1323.0,1287.6,1323.66,SL,True,49,-1.31,-1.13,0.9,1.58,0.56
CIPLA,long,2026-03-02 11:30:00,1339.77,1319.9,1371.2,1352.52,EOD,False,44,0.85,0.57,1.28,3.83,0.79
CIPLA,short,2026-03-04 11:25:00,1329.34,1348.1,1299.8,1312.06,EOD,True,45,1.2,0.85,1.2,1.69,0.67
CIPLA,long,2026-03-10 11:15:00,1330.66,1318.5,1346.4,1332.43,EOD,True,47,0.03,0.04,0.7,3.4,0.86
CIPLA,long,2026-03-11 11:25:00,1335.67,1325.4,1353.9,1327.74,EOD,False,45,-0.69,-0.9,0.72,6.01,0.82
CIPLA,long,2026-03-12 09:50:00,1332.47,1319.5,1348.6,1318.84,SL,True,60,-1.12,-1.15,0.73,1.63,0.88
CIPLA,short,2026-03-13 10:05:00,1311.84,1327.3,1308.4,1309.05,T2,True,2,0.11,0.1,0.48,1.5,0.72
CIPLA,short,2026-03-16 10:10:00,1309.64,1326.4,1289.5,1299.05,EOD,True,60,0.71,0.55,0.93,2.87,0.92
CIPLA,short,2026-03-23 09:45:00,1237.98,1252.0,1216.3,1223.01,EOD,True,65,1.11,0.98,0.96,1.52,0.97
CIPLA,short,2026-03-24 09:45:00,1224.89,1239.7,1214.5,1220.11,EOD,True,65,0.29,0.24,0.68,1.66,1.0
CIPLA,long,2026-03-25 11:40:00,1240.32,1219.0,1255.0,1242.98,EOD,True,42,0.11,0.07,0.98,2.08,0.6
CIPLA,short,2026-04-01 10:15:00,1226.19,1245.9,1208.4,1209.0,T2,True,27,1.3,0.81,1.01,1.65,0.72
CIPLA,short,2026-04-02 09:55:00,1165.12,1193.9,1117.4,1194.5,SL,False,42,-2.62,-1.06,2.17,1.89,1.0
CIPLA,short,2026-04-06 09:50:00,1173.41,1190.3,1147.1,1190.9,SL,False,37,-1.59,-1.1,1.22,1.56,0.84
CIPLA,long,2026-04-07 10:15:00,1205.9,1186.2,1220.7,1201.4,EOD,True,59,-0.47,-0.29,0.96,8.32,0.85
CIPLA,long,2026-04-09 10:00:00,1227.11,1215.0,1248.3,1222.99,EOD,False,62,-0.44,-0.44,0.91,4.47,0.76
CIPLA,long,2026-04-17 10:10:00,1241.02,1225.6,1251.7,1241.28,EOD,False,60,-0.08,-0.06,0.71,1.59,0.61
CIPLA,long,2026-04-27 10:15:00,1318.16,1299.5,1335.8,1317.54,EOD,False,59,-0.15,-0.1,0.92,1.52,1.0
CIPLA,long,2026-04-30 09:45:00,1329.86,1309.1,1358.6,1308.45,SL,False,64,-1.71,-1.1,1.25,2.99,0.91
CIPLA,long,2026-05-04 11:10:00,1330.56,1315.0,1350.1,1334.23,EOD,False,48,0.18,0.15,0.88,2.93,0.84
CIPLA,long,2026-05-06 10:20:00,1346.37,1333.1,1359.8,1359.12,T2,True,20,0.85,0.86,0.67,3.26,0.91
CIPLA,long,2026-05-07 10:25:00,1377.79,1367.0,1384.4,1366.32,SL,True,11,-0.93,-1.19,0.42,2.02,0.58
DIVISLAB,long,2026-03-02 11:35:00,6381.19,6289.0,6503.5,6398.8,EOD,False,43,0.18,0.12,1.13,7.09,0.84
DIVISLAB,long,2026-03-06 10:15:00,6427.21,6333.5,6593.0,6330.33,SL,False,56,-1.61,-1.1,1.35,1.67,0.5
DIVISLAB,long,2026-03-09 11:00:00,6278.14,6174.0,6469.5,6313.34,EOD,False,50,0.46,0.28,1.59,2.93,0.62
DIVISLAB,long,2026-03-11 11:35:00,6442.22,6360.5,6489.5,6357.32,SL,True,42,-1.42,-1.12,0.67,2.47,0.65
DIVISLAB,long,2026-03-17 10:15:00,6138.57,6080.0,6219.5,6076.96,SL,False,14,-1.1,-1.16,0.76,1.83,0.78
DIVISLAB,long,2026-03-18 10:45:00,6152.07,6090.0,6256.5,6144.43,EOD,False,53,-0.22,-0.22,0.91,4.07,0.63
DIVISLAB,long,2026-03-20 10:30:00,6091.04,6035.0,6155.0,6151.92,T2,True,31,0.9,0.98,0.66,2.01,0.5
DIVISLAB,short,2026-03-23 11:00:00,5982.01,6045.5,5904.5,6048.52,SL,False,40,-1.21,-1.14,0.78,1.82,0.79
DIVISLAB,short,2026-03-24 09:45:00,6011.49,6090.0,5922.0,6037.02,EOD,True,65,-0.52,-0.4,0.93,1.56,0.84
DIVISLAB,long,2026-03-27 10:55:00,6026.01,5941.0,6161.5,5983.51,EOD,False,51,-0.81,-0.57,1.23,2.0,0.85
DIVISLAB,long,2026-04-07 10:25:00,5843.42,5711.0,6003.5,5847.57,EOD,False,57,-0.03,-0.01,1.69,2.57,1.0
DIVISLAB,short,2026-04-08 11:35:00,5894.55,5980.0,5770.0,5885.94,EOD,False,43,0.05,0.03,1.18,1.75,0.5
DIVISLAB,long,2026-04-10 10:50:00,6025.51,5943.0,6118.5,6115.44,T2,True,22,1.39,1.02,0.98,2.65,0.76
DIVISLAB,long,2026-04-23 09:45:00,6454.23,6265.0,6770.5,6374.31,EOD,False,65,-1.34,-0.46,2.62,3.79,0.61
DIVISLAB,long,2026-04-27 09:50:00,6491.24,6351.5,6639.5,6479.76,EOD,False,64,-0.28,-0.13,1.49,1.96,0.84
DIVISLAB,short,2026-05-07 09:45:00,6692.65,6755.0,6606.5,6758.38,SL,False,6,-1.08,-1.16,0.74,6.29,0.67
DIVISLAB,long,2026-05-11 11:00:00,6772.38,6660.0,6855.0,6705.65,EOD,False,50,-1.09,-0.65,0.97,5.96,0.8
DIVISLAB,long,2026-05-13 10:00:00,6759.88,6652.0,6883.0,6784.11,EOD,True,62,0.26,0.16,1.15,2.85,0.91
DIVISLAB,short,2026-05-15 11:30:00,6866.07,6952.5,6774.0,6777.39,T2,True,37,1.19,0.95,0.86,27.83,0.85
DIVISLAB,short,2026-05-20 11:00:00,6880.56,6957.5,6759.5,6900.95,EOD,True,50,-0.4,-0.35,0.95,9.79,0.58
DIVISLAB,short,2026-05-21 11:00:00,6851.07,6918.5,6747.5,6866.93,EOD,False,50,-0.33,-0.34,0.83,2.25,0.69
DIVISLAB,short,2026-05-22 10:15:00,6794.1,6884.5,6698.5,6887.94,SL,False,33,-1.48,-1.11,0.91,2.88,0.74
DIVISLAB,long,2026-05-27 11:25:00,6819.91,6731.0,6893.0,6797.6,EOD,True,45,-0.43,-0.33,0.8,2.62,0.64
TATAMOTORS,short,2026-03-11 10:35:00,456.82,469.55,438.05,446.42,EOD,True,55,2.18,0.78,2.28,1.55,0.65
TATAMOTORS,short,2026-03-18 09:55:00,441.53,447.65,437.75,447.87,SL,True,37,-1.54,-1.11,0.74,1.51,0.8
TATAMOTORS,short,2026-03-19 11:00:00,428.44,440.0,413.9,417.11,EOD,True,50,2.54,0.94,2.0,2.83,0.75
TATAMOTORS,long,2026-04-22 11:00:00,447.82,440.6,459.05,447.53,EOD,False,50,-0.17,-0.1,1.38,3.33,0.66
TATAMOTORS,short,2026-04-23 09:45:00,442.73,448.0,434.5,434.72,T2,True,28,1.71,1.44,1.01,1.54,0.74
TATAMOTORS,short,2026-04-27 10:05:00,422.99,428.0,415.4,421.66,EOD,True,61,0.21,0.18,0.99,1.52,0.83
TATAMOTORS,short,2026-04-30 09:55:00,409.8,416.7,397.95,410.41,EOD,False,63,-0.25,-0.15,1.52,2.36,0.69
TATAMOTORS,short,2026-05-05 10:10:00,407.65,413.15,399.05,406.8,EOD,False,60,0.11,0.08,1.15,2.24,0.75
TATAMOTORS,long,2026-05-08 10:30:00,437.22,426.2,448.85,429.04,EOD,False,56,-1.97,-0.78,1.76,2.09,0.82
TATAMOTORS,short,2026-05-19 10:15:00,373.61,382.0,364.15,382.19,SL,False,37,-2.4,-1.07,1.57,2.24,0.7
TATAMOTORS,short,2026-05-20 10:00:00,372.06,374.9,367.85,375.09,SL,False,2,-0.91,-1.2,0.63,1.58,0.86
TATAMOTORS,long,2026-05-21 10:25:00,386.84,382.55,392.3,382.36,SL,False,27,-1.26,-1.13,0.85,1.5,0.54
TATAMOTORS,short,2026-05-26 11:40:00,390.65,398.2,382.9,385.24,EOD,True,42,1.29,0.67,1.29,1.94,0.82
M&M,long,2026-03-05 09:50:00,3323.06,3276.2,3360.2,3335.23,EOD,True,64,0.27,0.19,0.85,1.57,0.87
M&M,short,2026-03-11 10:05:00,3255.27,3288.7,3209.8,3211.4,T2,True,7,1.25,1.21,0.8,1.51,0.96
M&M,long,2026-03-20 11:15:00,3105.65,3056.0,3135.5,3054.47,SL,False,13,-1.75,-1.09,0.87,4.97,0.84
M&M,long,2026-03-25 10:25:00,3133.77,3085.8,3202.8,3131.13,EOD,False,57,-0.18,-0.12,1.25,1.66,0.83
M&M,short,2026-03-27 09:55:00,3046.48,3100.0,2988.7,3038.82,EOD,False,63,0.15,0.09,1.2,1.7,0.92
M&M,long,2026-04-08 09:45:00,3208.7,3114.9,3364.2,3205.2,EOD,False,65,-0.21,-0.07,2.6,1.56,0.61
M&M,long,2026-04-10 10:25:00,3239.62,3182.0,3338.0,3260.37,EOD,False,57,0.54,0.3,1.61,1.58,0.87
M&M,long,2026-04-13 11:50:00,3246.02,3185.6,3289.7,3221.29,EOD,False,40,-0.86,-0.46,1.08,1.62,0.82
M&M,short,2026-04-16 09:50:00,3243.68,3287.6,3183.2,3222.01,EOD,True,64,0.57,0.42,1.07,2.22,0.94
M&M,long,2026-04-17 10:05:00,3241.62,3195.5,3312.8,3193.9,SL,False,30,-1.57,-1.1,1.21,1.74,0.58
M&M,long,2026-04-21 11:10:00,3259.23,3212.5,3323.8,3242.98,EOD,False,48,-0.6,-0.42,1.15,1.52,0.64
M&M,short,2026-04-22 10:10:00,3204.5,3249.9,3141.9,3150.87,EOD,True,60,1.57,1.11,1.12,7.32,0.69
M&M,long,2026-04-24 10:00:00,3088.54,3043.3,3137.8,3041.78,SL,False,43,-1.61,-1.1,1.03,2.91,0.89
M&M,short,2026-04-28 11:25:00,3091.65,3143.9,3001.1,3088.64,EOD,False,45,-0.0,-0.0,1.52,1.7,0.98
M&M,long,2026-04-29 09:45:00,3156.68,3095.0,3232.4,3153.72,EOD,True,65,-0.19,-0.1,1.46,2.53,0.96
M&M,short,2026-04-30 09:55:00,3065.67,3111.5,2994.2,3113.06,SL,False,47,-1.65,-1.1,1.27,2.19,0.83
M&M,short,2026-05-15 11:25:00,3125.64,3188.9,3079.1,3127.36,EOD,True,45,-0.16,-0.08,1.16,2.16,0.89
M&M,short,2026-05-18 09:50:00,3049.47,3099.9,2968.2,3101.45,SL,False,32,-1.8,-1.09,1.44,1.8,0.76
M&M,long,2026-05-19 11:40:00,3128.46,3075.1,3173.5,3089.65,EOD,True,42,-1.34,-0.79,1.06,2.7,0.8
M&M,long,2026-05-20 09:55:00,3084.54,3033.7,3160.6,3122.24,EOD,True,63,1.12,0.68,1.38,2.4,0.64
M&M,long,2026-05-26 10:00:00,3142.17,3115.1,3173.3,3113.54,SL,True,39,-1.01,-1.17,0.62,2.5,0.9
M&M,long,2026-05-27 09:45:00,3136.07,3105.1,3158.8,3117.34,EOD,True,65,-0.7,-0.71,0.57,1.82,0.97
BAJAJ-AUTO,short,2026-03-02 11:55:00,9762.12,9941.5,9427.0,9790.39,EOD,True,39,-0.39,-0.21,1.74,1.97,0.84
BAJAJ-AUTO,long,2026-03-06 11:35:00,9822.91,9693.5,9969.5,9812.09,EOD,True,43,-0.21,-0.16,0.94,4.75,0.94
BAJAJ-AUTO,short,2026-03-11 10:05:00,9502.25,9663.5,9300.5,9305.15,T2,True,37,1.97,1.16,1.25,2.42,0.84
